target,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,rank,log_likelihood_total,log_likelihood_avg,num_words
Cc1ccccc1[C@H]1[C@H](c2ccccc2C)N2->C(c3ccccc3P(C3CCCCC3)(->C3CCCCC3)[Ir+]=2)N1C(=O)C1CCCCC1,O=C(C1CCCCC1)N1C2=N(->[C@@H](C3CCCCC3)[C@@H]1C1CCCCC1)[Ir+]P(C1CCCCC1)(->C1CCCCC1)c1c2ccc2ccccc12,O=C(C1CCCCC1)N1C2=N(->[C@@H](c3ccccc3)[C@@H]1c1ccccc1)[Ir+]P(c1ccccc1)(->c1ccccc1)c1ccccc12,O=C(C1CCCCC1)N1C2=N(->[C@@H](c3ccccc3)[C@@H]1c1ccccc1)[Ir+]P(C1CCCCC1)(->C1CCCCC1)c1ccccc12,O=C(C1CCCCC1)N1C2=N(->[C@@H](c3ccccc3)[C@@H]1c1ccccc1)[Ir+]P(C1CCCCC1)(->C1CCCCC1)c1c2ccc2ccccc12,O=C(C1CCCCC1)N1C2=N(->[C@@H](C3CCCCC3)[C@@H]1C1CCCCC1)[Ir+]P(C1CCCCC1)(->C1CCCCC1)c1ccccc12,0,-4.586190700531006,-0.06034461408853531,76
CC(C)N(C(C)C)p1([Rh+]p2(N(C(C)C)C(C)C)->oc3c(P(c4ccccc4)c4ccccc4)cc4ccccc4c3c3c(o2)c(P(c2ccccc2)c2ccccc2)cc2ccccc23)->oc2c(P(c3ccccc3)c3ccccc3)cc3ccccc3c2c2c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc12,CN(C)p12->oc3c(cc4ccccc4c3c3c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,CCN(CC)p12->oc3c(P(c4ccccc4)c4ccccc4)cc4ccccc4c3c3c(o1)c(cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,c1ccc(P(c2ccccc2)c2cc3ccccc3c3c2op2(N4CCCCC4)->oc4c(cc5ccccc5c43)P(c3ccccc3)(->c3ccccc3)[Rh+]2)cc1,C[C@H]1c2ccccc2P(c2ccccc2)(->c2ccccc2)[Rh+]p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)N1C,CC[C@H]1CC[C@H](CC)<-P12[Rh+]P1(->[C@@H](CC)CC[C@@H]1CC)c1ccccc12,0,-0.8891982436180115,-0.005592441651970148,159
c1ccc([C@@H]2CC[C@@H](c3ccccc3)N2p2([Rh+]p3(N4[C@H](c5ccccc5)CC[C@H]4c4ccccc4)->oc4ccccc4c4ccccc4o3)->oc3ccccc3c3ccccc3o2)cc1,c1ccc2c(c1)-c1ccccc1C2COp1([Rh+]p2(OCC3c4ccccc4-c4ccccc43)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,C[C@H](c1ccccc1)N([C@H](C)c1ccccc1)p1([Rh+]p2(N([C@H](C)c3ccccc3)[C@H](C)c3ccccc3)->oc3ccccc3c3ccccc3o2)->oc2ccccc2c2ccccc2o1,C[C@@H](c1ccccc1)N([C@@H](C)c1ccccc1)p1([Rh+]p2(N([C@@H](C)c3ccccc3)[C@@H](C)c3ccccc3)->oc3ccccc3c3ccccc3o2)->oc2ccccc2c2ccccc2o1,CCCCNC(=O)NCCCOp1([Rh+]p2(OCCCNC(=O)NCCCC)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,O=C(NCCP1([Rh+]P2(CCNC(=O)Nc3ccccc3)->Cc3ccc4ccccc4c3-c3c(ccc4ccccc34)C2)->Cc2ccc3ccccc3c2-c2c(ccc3ccccc23)C1)Nc1ccccc1,0,-5.9227614402771,-0.059825874865055084,99
CC(C)(C)P12->[C@@H](c3ccccc3C1)[C@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Rh+]2,CC(C)(C)P12->[C@@H](c3ccccc3C1)[C@H]1<-P(C(C)(C)C)(Cc3ccccc31)[Rh+]2,C[C@@H]1C2=C[C@@H]([Fe]C3C=CC=C3)C=C2P(c2ccccc2)(->c2ccccc2)[Rh+]P1(C1CCCCC1)->C1CCCCC1,c1ccc(P2(->c3ccccc3OC3CCCCC3)CCP(c3ccccc3)(->c3ccccc3OC3CCCCC3)[Rh+]2)cc1,c1ccc(P2(->c3ccccc3)[Rh+]P(c3ccccc3)(c3ccccc3)->c3cccc4c3-c3c(cccc32)OCCCO4)cc1,c1ccc(P2(->c3ccccc3)[Rh+]P(c3ccccc3)(c3ccccc3)->c3ccc4ccccc4c3-c3c2ccc2ccccc32)cc1,1,-0.6071790456771851,-0.011039619334042072,55
Cc1cc(C)c(NC(=O)N2CCC[C@H]2CP([Ir+]P(C[C@@H]2CCCN2C(=O)Nc2c(C)cc(C)cc2C)(C(C)(C)C)->C(C)(C)C)(C(C)(C)C)->C(C)(C)C)c(C)c1,CC1(C)Op2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)[Ir+]N2->[C@H]1COC=2c1ccccc1,CC1(C)Op2(->oc3c([Si](C)(C)C)cccc3c3cccc([Si](C)(C)C)c3o2)[Ir+]N2->[C@H]1COC=2c1ccccc1,C[C@@H]1OC(c2ccccc2)=N2->[C@@H]1C(Cc1ccccc1)(Cc1ccccc1)OP(c1ccccc1)(->c1ccccc1)[Ir+]2,Cc1ccccc1P1(c2ccccc2C)->c2ccccc2C2=N(->[C@@H](C(C)(C)C)CO2)[Ir+]1,Cc1ccccc1P1(c2ccccc2C)->c2ccccc2C2=N(->[C@H](C(C)(C)OC(=O)c3ccccc3)CO2)[Ir+]1,0,-10.469807624816895,-0.10067122429609299,104
c1ccc([C@@H]2CC[C@@H](c3ccccc3)<-P23CCP2(->[C@H](c4ccccc4)CC[C@H]2c2ccccc2)[Co+2]3)cc1,CC(C)(C)c1cc(C(C)(C)C)cc(P2(c3cc(C(C)(C)C)cc(C(C)(C)C)c3)->c3cccc4c3[C@@]3(CCc5cccc(c53)C3=N(->CCO3)[Ir+]2)CC4)c1,c1ccc([C@@H]2CC[C@@H](c3ccccc3)<-P23CCP2(->[C@H](c4ccccc4)CC[C@H]2c2ccccc2)[Co+2]3)cc1,CC(C)(C)c1cc(C(C)(C)C)cc(P2(c3cc(C(C)(C)C)cc(C(C)(C)C)c3)->c3cccc4c3[C@]3(CCc5cccc(c53)C3=N(->CCO3)[Ir+]2)CC4)c1,CC(C)[C@@H]1CC[C@@H](C(C)C)<-P12[Co+2]P1(->[C@H](C(C)C)CC[C@H]1C(C)C)c1ccccc12,CC(C)(C)c1cc(C2=N3->[C@H](CO2)c2ccccc2-c2ccccc2P(c2ccccc2)(->c2ccccc2)[Ir+]3)cc(C(C)(C)C)c1,2,-1.0342035293579102,-0.015208875760436058,68
CN(Cc1cccc(COp2([Rh+]p3(OCc4cccc(CN(C)C(=O)c5ccc(C(F)(F)F)cc5)c4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)c1)C(=O)c1ccc(C(F)(F)F)cc1,COc1ccc(C(=O)NCc2ccc(COp3([Rh+]p4(OCc5ccc(CNC(=O)c6ccc(OC)cc6)cc5)->oc5ccc6ccccc6c5c5c(ccc6ccccc65)o4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)cc2)cc1,O=C(NCCc1cccc(COp2([Rh+]p3(OCc4cccc(CCNC(=O)c5ccccc5)c4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)c1)c1ccccc1,COc1ccc(C(=O)NCc2cccc(COp3([Rh+]p4(OCc5cccc(CNC(=O)c6ccc(OC)cc6)c5)->oc5ccc6ccccc6c5c5c(ccc6ccccc65)o4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)c2)cc1,COc1ccc(C(=O)Nc2cccc(COp3([Rh+]p4(OCc5cccc(NC(=O)c6ccc(OC)cc6)c5)->oc5ccc6ccccc6c5c5c(ccc6ccccc65)o4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)c2)cc1,O=C(NCCc1ccc(COp2([Rh+]p3(OCc4ccc(CCNC(=O)c5ccccc5)cc4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)cc1)c1ccccc1,0,-1.7129623889923096,-0.012976988218724728,132
C[C@@H]1OC(c2ccccc2)=N2->[C@@H]1C(Cc1ccccc1)(Cc1ccccc1)OP(C1CCCCC1)(->C1CCCCC1)[Ir+]2,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)SC1)[Ir+]3,c1ccc(C2=N3->[C@@H](CO2)C(c2ccccc2)(c2ccccc2)Op2(->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o2)[Ir+]3)cc1,CC(C)(C)c1<-n2c(sc1)[C@H]1[C@@H]3CC[C@@H](C3)N1P(c1ccccc1)(->c1ccccc1)[Ir+]2,C[C@@H]1OC(c2ccccc2)=N2->[C@@H]1C(Cc1ccccc1)(Cc1ccccc1)OP(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)(C)c1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C(C)(C)C)cc4c2c1)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)OC1)[Ir+]3,0,-3.0315613746643066,-0.044581785798072815,68
O=C(N(C1CCCCC1)C1CCCCC1)N1CCC[C@H]1CP([Ir+]P(C[C@@H]1CCCN1C(=O)N(C1CCCCC1)C1CCCCC1)(C1CCCCC1)->C1CCCCC1)(C1CCCCC1)->C1CCCCC1,O=C(NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCC[C@H]1CP([Ir+]P(C[C@@H]1CCCN1C(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)(C1CCCCC1)->C1CCCCC1,O=C(N(C1CCCCC1)C1CCCCC1)N1CCC[C@H]1CP([Ir+]P(C[C@@H]1CCCN1C(=O)N(C1CCCCC1)C1CCCCC1)(C1CCCCC1)->C1CCCCC1)(C1CCCCC1)->C1CCCCC1,CC(C)(C)P(C[C@@H]1CCCN1C(=O)N(C1CCCCC1)C1CCCCC1)([Ir+]P(C[C@@H]1CCCN1C(=O)N(C1CCCCC1)C1CCCCC1)(C(C)(C)C)->C(C)(C)C)->C(C)(C)C,CC(C)(C)P(C[C@@H]1CCCN1C(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)([Ir+]P(C[C@@H]1CCCN1C(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1)(C(C)(C)C)->C(C)(C)C,CC1(C)Op2(->oc3c([Si](C)(C)C)cccc3c3cccc([Si](C)(C)C)c3o2)[Ir+]N2->[C@H]1COC=2c1ccccc1,2,-3.6943814754486084,-0.036943815648555756,100
C[C@@H](C1=C(P2(C)->c3ccccc3P(C3CCCCC3)(->C3CCCCC3)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,C[C@@H](C1=C(P2(C)->c3ccccc3P(C3CCCCC3)(->C3CCCCC3)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,c1ccc(P2(->c3ccccc3OC3CCCCC3)CCP(c3ccccc3)(->c3ccccc3OC3CCCCC3)[Rh+]2)cc1,C[C@@H](C1=C(P2(c3ccccc3)->c3ccccc3P(C3CCCCC3)(->C3CCCCC3)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,C[C@@H](C1=C(P2(C)->c3ccccc3P(c3ccccc3)(->c3ccccc3)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,C[C@@H](C1=C(P2(c3ccccc3)->c3ccccc3P(c3ccccc3)(->c3ccccc3)[Rh+]2)C=C[C@H]1[Fe]C1C=CC=C1)N(C)C,1,-1.784911036491394,-0.024120420217514038,74
CC(C)(C)[C@@H]1<-N2=C(OC1)c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)C[S@](=O)(c1ccccc1)=N1->c2cccc3cccc(c32)P(c2ccccc2)(->c2ccccc2)[Ir+]1,CC(C)(C)[C@@H]1<-N2=C(OC1)c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC1(C)O[C@H]2CP(c3ccccc3)(->c3ccccc3)[Ru+2]P(c3ccccc3)(->c3ccccc3)C[C@@H]2O1,CC(C)(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,3,-2.011035203933716,-0.039432063698768616,51
O=C(NCc1cccc(COp2([Rh+]p3(OCc4cccc(CNC(=O)c5ccccc5)c4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)c1)c1ccccc1,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4c(c3c3c5c(ccc3o2)CCCC5)CCCC4)->oc2ccc3c(c2c2c4c(ccc2o1)CCCC4)CCCC3,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CCN(CC)p1([Rh+]p2(N(CC)CC)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,c1ccc(COp2([Rh+]p3(OCc4ccccc4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)cc1,C[C@@H]1[C@H]2OC(C)(C)O[C@@H]2[C@@H](C)P(c2ccccc2)(->c2ccccc2)[Rh+]P1(c1ccccc1)->c1ccccc1,0,-8.19038200378418,-0.07583686709403992,108
c1ccc2c(c1)ccc1op([Rh+]p3(C4CCCCC4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)(C3CCCCC3)->oc3ccc4ccccc4c3c12,C[C@@H]1Oc2cccc3c2-c2c(cccc2P(c2ccccc2)(->c2ccccc2)[Ru+2]P3(c2ccccc2)->c2ccccc2)O[C@@H]1C,CC(C)(C)p1([Rh+]p2(C(C)(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CCC(CC)Op1([Rh+]p2(OC(CC)CC)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,c1ccc(COp2([Rh+]p3(OCc4ccccc4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)cc1,CC(C)(C)COp1([Rh+]p2(OCC(C)(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,0,-4.221480846405029,-0.05343646556138992,79
COc1cccc2c1-c1c(OC)cccc1P(c1ccccc1)(->c1ccccc1)[Ir+]P2(c1ccccc1)->c1ccccc1,COc1cccc2c1-c1c(OC)cccc1P(c1ccccc1)(->c1ccccc1)[Ir+]P2(c1ccccc1)->c1ccccc1,COc1cccc2c1-c1c(OC)cccc1P(c1ccccc1)(->c1ccccc1)[Rh+]P2(c1ccccc1)->c1ccccc1,CC(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,C[C@@H]1CC[C@@H](C)<-P12[Ir+]P1(->[C@H](C)CC[C@H]1C)c1ccccc12,c1ccc(P2(->c3ccccc3)[Ir+]P(c3ccccc3)(c3ccccc3)->c3ccc4ccccc4c3-c3c2ccc2ccccc32)cc1,1,-0.2164636254310608,-0.0037321315612643957,58
CC1=N(->c2c(C(C)C)cccc2C(C)C)[Co+]2n3->c1cccc3C(C)=N2->[C@@H](C)C1CCCCC1,CC1=N(->c2c(C(C)C)cccc2C(C)C)[Co+]2n3->c1cccc3C(C)=N2->[C@@H](C)C1CCCCC1,CC1=N(->C2=C(C(C)C)C=C=CC2C(C)C)[Co+]2n3->c1cccc3C(C)=N2->[C@@H](C)C1CCCCC1,Cc1ccccc1P1(->c2ccccc2C)C[C@H]2CCCc3ccc(-c4ccccc4)n(->c32)[Ir+]1,c1ccc(-c2<-n3c4n(c2)CCC[C@H]4CP(c2ccccc2)(->c2ccccc2)[Ir+]3)cc1,c1ccc(-c2sc3c4<-n2[Ir+]P(c2ccccc2)(->c2ccccc2)C[C@H]4CCC3)cc1,1,-2.25710129737854,-0.037618353962898254,60
CC(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)(C)[C@@H]1<-N2=C(OC1)c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)C[S@](=O)(c1ccccc1)=N1->c2cccc3cccc(c32)P(c2ccccc2)(->c2ccccc2)[Ir+]1,CC(C)(C)[C@@H]1<-N2=C(OC1)c1ccccc1-c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,CC(C)[C@@H]1<-N2=C(OC1)c1ccccc1P(c1ccccc1)(->c1ccccc1)[Ir+]2,1,-0.779796302318573,-0.013924933969974518,56
c1ccc(-c2cc3ccccc3c3c2op2(->oc4c(-c5ccccc5)cc5ccccc5c43)O[C@@H]3CCCC[C@H]3c3<-n(cccc3)[Ir+]2)cc1,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)OC(C)(C)[C@H]1<-N(=C(c2ccccc2)SC1)[Ir+]3,Cc1ccccc1P1(c2ccccc2C)->N2[C@H]3CC[C@H](C3)[C@@H]2c2scc(-c3ccccc3)<-n2[Ir+]1,Cc1ccccc1P1(->c2ccccc2C)O[C@H]2CCCc3ccc(-c4c5ccccc5cc5ccccc45)n(->c32)[Ir+]1,Cc1ccccc1P1(->c2ccccc2C)OC(C)(C)C2=N(->[C@@H](C(C)(C)C)CO2)[Ir+]1,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)O[C@@H](C)c1cccc(C)<-n1[Ir+]3,0,-5.194106578826904,-0.06834350526332855,76
Cc1cc(C(C)(C)C)c2op(O[C@@H]3C[C@H](C)CC[C@H]3C(C)(C)c3ccccc3)([Rh+]p3(O[C@@H]4C[C@H](C)CC[C@H]4C(C)(C)c4ccccc4)->oc4c(C(C)(C)C)cc(C)c(C)c4c4c(C)c(C)cc(C(C)(C)C)c4o3)->oc3c(C(C)(C)C)cc(C)c(C)c3c2c1C,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CN(C)p12->oc3c(cc4ccccc4c3c3c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,c1ccc2c(c1)ccc1op([Rh+]p3(N4CCCCC4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)(N3CCCCC3)->oc3ccc4ccccc4c3c12,c1ccc2c(c1)ccc1op([Rh+]p3(N4CCOCC4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)(N3CCOCC3)->oc3ccc4ccccc4c3c12,c1ccc2c(c1)ccc1op3(->oc4ccc5ccccc5c4c12)OCCCCOp1(->oc2ccc4ccccc4c2c2c(ccc4ccccc42)o1)[Rh+]3,0,-4.69239616394043,-0.027123676612973213,173
O=C(OCc1ccccc1)[C@@H]1CCCN1p1([Rh+]p2(N3CCC[C@H]3C(=O)OCc3ccccc3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CN(C)p12->oc3c(cc4ccccc4c3c3c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4c(c3c3c5c(ccc3o2)CCCC5)CCCC4)->oc2ccc3c(c2c2c4c(ccc2o1)CCCC4)CCCC3,c1ccc2c3c(ccc2c1)CP([Rh+]P1(N2CCC2)->Cc2ccc4ccccc4c2-c2c(ccc4ccccc24)C1)(N1CCC1)->Cc1ccc2ccccc2c1-3,C[C@H]1c2ccccc2P(c2ccccc2)(->c2ccccc2)[Rh+]p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)N1C,0,-6.066431999206543,-0.056170668452978134,108
COC(=O)[C@@H](Np1([Rh+]p2(N[C@H](C(=O)OC)C(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1)C(C)C,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)->oc2ccc3ccccc3c2c2c(ccc3ccccc32)o1,CN(C)p12->oc3c(cc4ccccc4c3c3c(o1)c(P(c1ccccc1)c1ccccc1)cc1ccccc13)P(c1ccccc1)(->c1ccccc1)[Rh+]2,CN(C)p1([Rh+]p2(N(C)C)->oc3ccc4c(c3c3c5c(ccc3o2)CCCC5)CCCC4)->oc2ccc3c(c2c2c4c(ccc2o1)CCCC4)CCCC3,c1ccc2c3c(ccc2c1)CP([Rh+]P1(N2CCC2)->Cc2ccc4ccccc4c2-c2c(ccc4ccccc24)C1)(N1CCC1)->Cc1ccc2ccccc2c1-3,C[C@H]1c2ccccc2P(c2ccccc2)(->c2ccccc2)[Rh+]p2(->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)N1C,0,-5.253385066986084,-0.052013713866472244,101
COc1ccc(N2C[C@H](C(C)(C)C)N3->C2c2ccccc2P(c2ccccc2)(->c2ccccc2)[Ir+]=3)cc1,CC1(C)OC2C3[C@@H](COp4(->oc5c(C(C)(C)C)cc(C(C)(C)C)cc5c5cc(C(C)(C)C)cc(C(C)(C)C)c5o4)[Ir+]S3->c3ccccc3)O[C@@H]2O1,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)O[C@@H](C)c1cccc(C)<-n1[Ir+]3,Cc1ccccc1P1(->c2ccccc2C)OC(C)(C)C2=N(->[C@@H](C(C)(C)C)CO2)[Ir+]1,C[C@@H]1OC(c2ccccc2)=N2->[C@@H]1C(Cc1ccccc1)(Cc1ccccc1)OP(c1ccccc1)(->c1ccccc1)[Ir+]2,Cc1ccccc1P1(c2ccccc2C)->c2ccccc2C2=N(->[C@@H](C(C)(C)C)CO2)[Ir+]1,0,-8.046954154968262,-0.13191728293895721,61
CC(C)(C)P12->C3=C(C([Fe]C4C=CC=C4)C=C3CC1)P(c1ccccc1)(->c1ccccc1)[Ir+]2,C[C@H]1CC[C@H](C)<-P12[Ni+2]P1(->[C@@H](C)CC[C@@H]1C)c1ccccc12,CC1(C)Op2(->oc3c([Si](C)(C)C)cccc3c3cccc([Si](C)(C)C)c3o2)[Ir+]N2->[C@H]1COC=2c1ccccc1,CC1(C)OP2(->N(S(=O)(=O)c3ccc4ccccc4c3)[C@@H]3CCCC[C@H]3N2S(=O)(=O)c2ccc3ccccc3c2)[Ir+]N2->[C@@H](C(C)(C)C)COC=21,CC1(C)O[C@H]2[C@@H](O1)C(c1ccccc1)(c1ccccc1)OP1(->OC2(c2ccccc2)c2ccccc2)OC(C)(C)C2=N(->[C@@H](C(C)(C)C)CO2)[Ir+]1,Cc1ccccc1P1(c2ccccc2C)->N2[C@H]3CC[C@H](C3)[C@@H]2c2scc(-c3ccccc3)<-n2[Ir+]1,0,-5.411726951599121,-0.09330563992261887,58
O=C(Nc1cccc(COp2([Rh+]p3(OCc4cccc(NC(=O)c5ccc(C(F)(F)F)cc5)c4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)c1)c1ccc(C(F)(F)F)cc1,COc1ccc(C(=O)NCc2ccc(COp3([Rh+]p4(OCc5ccc(CNC(=O)c6ccc(OC)cc6)cc5)->oc5ccc6ccccc6c5c5c(ccc6ccccc65)o4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)cc2)cc1,O=C(NCCc1cccc(COp2([Rh+]p3(OCc4cccc(CCNC(=O)c5ccccc5)c4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)c1)c1ccccc1,COc1ccc(C(=O)NCc2cccc(COp3([Rh+]p4(OCc5cccc(CNC(=O)c6ccc(OC)cc6)c5)->oc5ccc6ccccc6c5c5c(ccc6ccccc65)o4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)c2)cc1,COc1ccc(C(=O)Nc2cccc(COp3([Rh+]p4(OCc5cccc(NC(=O)c6ccc(OC)cc6)c5)->oc5ccc6ccccc6c5c5c(ccc6ccccc65)o4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)c2)cc1,O=C(NCCc1ccc(COp2([Rh+]p3(OCc4ccc(CCNC(=O)c5ccccc5)cc4)->oc4ccc5ccccc5c4c4c(ccc5ccccc54)o3)->oc3ccc4ccccc4c3c3c(ccc4ccccc43)o2)cc1)c1ccccc1,0,-3.220093011856079,-0.025760743767023087,125
COc1ccccc1P1(->c2ccccc2)CCOp2(->oc3c(C(C)(C)C)cc(C)c(C)c3c3c(C)c(C)cc(C(C)(C)C)c3o2)[Rh+]1,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)OCP(c1ccccc1)(->c1ccccc1)[Rh+]3,C[Si](C)(C)c1cc2ccccc2c2c1op1(->oc3c([Si](C)(C)C)cc4ccccc4c32)O[C@@H](c2ccccc2)C2=N(->[C@H](c3ccccc3)CO2)[Ir+]1,C[C@@H]1Op2(->oc3c([Si](C)(C)C)cc4ccccc4c3c3c(o2)c([Si](C)(C)C)cc2ccccc23)[Ir+]N2->[C@@H](c3ccccc3)COC=21,Cc1cc(C(C)(C)C)c2op3(->oc4c(C(C)(C)C)cc(C)c(C)c4c2c1C)OCCP(c1ccccc1)(->c1ccccc1)[Rh+]3,c1ccc(P2(->c3ccccc3)[Ru+2]P(c3ccccc3)(c3ccccc3)->c3ccc4c(c3-c3c2ccc2c3OCCO2)OCCO4)cc1,0,-6.14616060256958,-0.07982026785612106,77
