target,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,rank,log_likelihood_total,log_likelihood_avg,num_words
C[C@H](c1ccccc1)c1ccccc1C(=O)O,C[C@H](c1ccccc1)c1ccccc1C(=O)O,C[C@@H](c1ccccc1)c1ccccc1C(=O)O,C[CH](c1ccccc1)c1ccccc1C(=O)O,C[C\c1ccccc1)c1ccccc1C(=O)O,C[C/C(=O)O)Cc1ccccc1C(=O)O,1,-0.20702339708805084,-0.0076675331220030785,27
COC(=O)[C@H](C)CC(=O)O,COC(=O)[C@H](C)CC(=O)O,COC(=O)[C@@H](C)CC(=O)O,CC[C@@H](CC(=O)O)C(=O)OC,CC[C@H](CC(=O)O)C(=O)OC,CC(=O)C[C@@H](C)C(=O)OC,1,-0.3518602252006531,-0.017593011260032654,20
CC(=O)N[C@H](C)c1ccc(C)cc1,CC(=O)N[C@H](C)c1ccc(C)cc1,CC(=O)N[C@@H](C)c1ccc(C)cc1,CC[C@@H](NC(C)=O)c1ccc(C)cc1,CC(=O)N[C@H](C)/c1ccc(C)cc1,CC=O)N[C@H](C)c1ccc(C)cc1,1,-0.0038279048167169094,-0.00015949603402987123,24
CC(=O)N[C@@H](C)C(C)(C)C,CC(=O)N[C@@H](C)C(C)(C)C,CC(=O)N[C@H](C)C(C)(C)C,CC[C@@H](NC(C)=O)C(C)(C)C,CC[C@H](NC(C)=O)C(C)(C)C,CC(=O)N[C@@H](C)C(C)(C)C,1,-0.2974843978881836,-0.013522017747163773,22
CC[C@@H](C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,CC[CH](C)c1ccc(OC)cc1,CC[COc1ccc(OC)cc1,CC[Cc1ccc(OC)cc1,1,-0.21156778931617737,-0.011135146953165531,19
CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[CC@@H](C)c1ccccc1,CC(=O)N[C@@H](C)/c1ccccc1,CC[C@@H](NC(C)=O)c1ccccc1,2,-1.2074204683303833,-0.05749621242284775,21
CCOC(=O)[C@H](C)Cc1ccccc1,CCOC(=O)[C@H](C)Cc1ccccc1,CCOC(=O)[C@@H](C)Cc1ccccc1,CCOC(=O)[CC@H](C)Cc1ccccc1,CCOC(=O)[C@](C)Cc1ccccc1,CCOC(=O)[COCC(C)=Cc1ccccc1,1,-0.13801737129688263,-0.006273516919463873,22
CC(=O)O[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(=O)O[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(=O)O[C@@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(=O)OC[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC[C@H](OC(C)=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC[C@@H](OC(C)=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,-0.03153897076845169,-0.0008086915477178991,39
C[C@H](Cc1ccccc1)C(=O)O,C[C@H](Cc1ccccc1)C(=O)O,C[C@@H](Cc1ccccc1)C(=O)O,Cc1ccccc1[C@@H](C)C(=O)O,C[C@H](Cc1ccccc1)S(=O)O,C[CH](Cc1ccccc1)C(=O)O,1,-0.1591474860906601,-0.007233976852148771,22
C[C@@H]1c2ccccc2CCN1C,C[C@@H]1c2ccccc2CCN1C,C[C@H]1c2ccccc2CCN1C,CCN1CCc2ccccc2[C@H]1C,C[C]1c2ccccc2CCN1C,C[CH]1c2ccccc2CCN1C,1,-0.2997267544269562,-0.01577509194612503,19
C[C@H](C(=O)O)c1ccc(F)cc1,C[C@H](C(=O)O)c1ccc(F)cc1,C[C@@H](C(=O)O)c1ccc(F)cc1,C[CC@H](C(=O)O)c1ccc(F)cc1,C[C=C(C(=O)O)c1ccc(F)cc1,C[Cc1ccc([C@H](C)C(=O)O)cc1,1,-0.010723114013671875,-0.0004467964172363281,24
COCCCOc1cc(C[C@@H](C(=O)OC(C)(C)C)C(C)C)ccc1OC,COCCCOc1cc(C[C](C(=O)OC(C)(C)C)C(C)C)ccc1OC,COCCCOc1cc(C[CH](C(=O)OC(C)(C)C)C(C)C)ccc1OC,COCCCOc1cc(C[C(\C(=O)OC(C)(C)C)C(C)C)ccc1OC,COCCCOc1cc(C[C@@H](C(=O)OC(C)(C)C)C(C)C)cc1OC,COCCCOc1cc(C[C@@H](C(=O)OC(C)(C)C)C)ccc1OC,0,-0.1856372058391571,-0.004885189700871706,38
Cc1cccc([C@H]2Cc3ccccc3S2(=O)=O)c1,Cc1cccc([C@H]2Cc3ccccc3S2(=O)=O)c1,Cc1cccc([C@@H]2Cc3ccccc3S2(=O)=O)c1,Cc1cccc([C@H]2Cc3ccccc3S2](=O)=O)c1,Cc1cccc([C@H]2Cc3ccccc3CS2(=O)=O)c1,Cc1cccc([C@H]2CCOc3ccccc3S2(=O)=O)c1,1,-0.005761341191828251,-0.0001858497125795111,31
CCCCCC[C@@H](C)B1OC(C)(C)C(C)(C)O1,CCCCCC[C@@H](C)B1OC(C)(C)C(C)(C)O1,CCCCCC[C@H](C)B1OC(C)(C)C(C)(C)O1,CCCCCC[C]@H](C)B1OC(C)(C)C(C)(C)O1,CCCCCC[CH](C)B1OC(C)(C)C(C)(C)O1,CCCCCC[C](C)B1OC(C)(C)C(C)(C)O1,1,-0.4362625479698181,-0.015580805018544197,28
CC[C@@H](C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,C[C@@H](Cc1ccc(OC)cc1)C(C)(C)OC,C[C@@H](Cc1ccc(OC)cc1)C(C)C,COc1ccc([C@H](C)CC(C)C)cc1,1,-0.06085347756743431,-0.003202814608812332,19
CCOC(=O)[C@@H]1CCCN(C(C)=O)C1,CCOC(=O)[C@@H]1CCCN(C(C)=O)C1,CCOC(=O)[C@H]1CCCN(C(C)=O)C1,CCOC(=O)[CC@@H]1CCCN(C(C)=O)C1,CCOC(=O)[CC@H]1CCCN(C(C)=O)C1,CCOC(=O)[C@@]1CCCN(C(C)=O)C1,1,-0.2797929048538208,-0.010761265642940998,26
C[C@H]1CCCO1,C[C@@H]1CCCO1,C[C@H]1CCCO1,C[CO[C@@H]1CCCO1,C[CC@@H]1CCCO1,C[CO[C@H]1CCCO1,2,-2.198880195617676,-0.18324001133441925,12
CC(C)(C)OC(=O)C(=O)N[C@@H](CC1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[C@@H](CC1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[C@H](CC1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[C[C@@H](CC1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[CC@@H](CC1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[C]@@H](CC1CC1)C(=O)OCc1ccccc1,1,-0.21782448887825012,-0.005312792491167784,41
C[C@@H](Cc1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,CC[C@@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,CO[C@@H](Cc1ccccc1)c1ccccc1,1,-0.284183144569397,-0.012917415238916874,22
COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C]@@H](Cc1ccccc1)NC(C)=O,1,-0.025988278910517693,-0.0009995491709560156,26
CC[C@@H](C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,CC[CC@@H](C)c1ccc(OC)cc1,CC[C]@@H](C)c1ccc(OC)cc1,CC[Ccc@@H](C)c1ccc(OC)cc1,1,-0.14385280013084412,-0.007571199908852577,19
COC(=O)C[C@@H](NC(C)=O)C(C)(C)C,COC(=O)C[C@H](NC(C)=O)C(C)(C)C,COC(=O)C[C@@H](NC(C)=O)C(C)(C)C,COC(=O)C[C[C@H](NC(C)=O)C(C)(C)C,COC(=O)C[C[C@@H](NC(C)=O)C(C)(C)C,COC(=O)C[CC@H](NC(C)=O)C(C)(C)C,2,-0.838305652141571,-0.02993948757648468,28
COC(=O)C[C@@H](C)C(=O)OC,COC(=O)C[C@@H](C)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,COC(=O)C[CC@@H](C)C(=O)OC,COC(=O)C[C[C@@H](C)C(=O)OC,COC(=O)C[C]@@H](C)C(=O)OC,1,-0.06851140409708023,-0.0031141547951847315,22
C[C@H]1CCOC(=O)C1,C[C@H]1CCC(=O)OCC1,C[C@@H]1CCC(=O)OCC1,C[C@@H]1CCC(=O)C1,C[C@H]1CCC(=O)C1,C[C@@H]1CNC(=O)OCC1,0,-12.195958137512207,-0.6775532364845276,18
COc1ccccc1[C@@H](C)NC(C)=O,COc1ccccc1[C@@H](C)NC(C)=O,COc1ccccc1[C@H](C)NC(C)=O,CC(=O)N[C@H](C)c1ccccc1OC,COCOc1ccccc1[C@@H](C)NC(C)=O,COc1ccccc1[C@@H](C)/NC(C)=O,1,-0.2535973787307739,-0.01152715366333723,22
CCCC[C@H](C)OC(=O)c1ccccc1,CCCC[C@H](C)OC(=O)c1ccccc1,CCCC[C@@H](C)OC(=O)c1ccccc1,CC1[C@H](C)OC(=O)c1ccccc1,CCCC[C]@H](C)OC(=O)c1ccccc1,CC1[C@@H](C)OC(=O)c1ccccc1,1,-0.4285338222980499,-0.0194788109511137,22
CC(=O)N[C@@H]1CCc2ccccc21,CC(=O)N[C@H]1CCc2ccccc21,CC(=O)N[C@@H]1CCc2ccccc21,CC(=O)N[C[C@H]1CCc2ccccc21,CC(=O)N[C[C@@H]1CCc2ccccc21,CC(=O)N[C#H]1CCc2ccccc21,2,-0.7035191059112549,-0.03350090980529785,21
COc1cccc2c1C[C@@H](NC(C)=O)CC2,COc1cccc2c1C[C@@H](NC(C)=O)CC2,COc1cccc2c1C[C@H](NC(C)=O)CC2,COc1cccc2c1C[C@@H](NC(C)=O)C2,COc1cccc2c1C[C=C(NC(C)=O)CC2,COc1cccc2c1C[C/C(NC(C)=O)CC2,1,-0.06266564875841141,-0.0025066258385777473,25
COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C]@@H](Cc1ccccc1)NC(C)=O,1,-0.020843278616666794,-0.0008016645442694426,26
CC(C)[C@@H](C)c1ccccc1,CC(C)[C@@H](C)c1ccccc1,CC(C)[C@H](C)c1ccccc1,CC(C)[C[C@@H](C)c1ccccc1,CC(C)[CC@@H](C)c1ccccc1,CC(C)[C@@H](C)/c1ccccc1,1,-0.09056667238473892,-0.005031481850892305,18
CCOC(=O)C[C@@H](C)NC(C)=O,CCOC(=O)C[C@H](C)NC(C)=O,CCOC(=O)C[C@@H](C)NC(C)=O,COC(=O)C[C@H](C)NC(C)=O,CCOC(=O)C[CC@H](C)NC(C)=O,CCOC(=O)C[C]@H](C)NC(C)=O,2,-1.1888500452041626,-0.051689133048057556,23
CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[CC@@H](C)c1ccccc1,CC[C@@H](NC(C)=O)c1ccccc1,CC(=O)N[C/C=C(\C)c1ccccc1,1,-0.11682029068470001,-0.005562870763242245,21
CCOC(=O)[C@@H](C)[C@H](C(=O)OCc1ccccc1)c1ccsc1,CCOC(=O)[C@@H](C)[C@H](C(=O)OCc1ccccc1)c1ccsc1,CCOC(=O)[C@H](C)[C@H](C(=O)OCc1ccccc1)c1ccsc1,CCOC(=O)[C@@H](C)[C@@H](C(=O)OCc1ccccc1)c1ccsc1,CCOC(=O)[C@H](C)[C@@H](C(=O)OCc1ccccc1)c1ccsc1,CCOC(=O)[C@@H](C)[C@H](C(=O)OCc1ccccc1)c1ccSc1,1,-0.0644146203994751,-0.0017409357242286205,37
COc1ccc([C@@H]2Cc3ccccc3O2)cc1,COc1ccc([C@@H]2Cc3ccccc3O2)cc1,COc1ccc([C@H]2Cc3ccccc3O2)cc1,COc1ccc([CC@@H]2Cc3ccccc3O2)cc1,COc1ccc([C[C@@H]2Cc3ccccc3O2)cc1,COc1ccc([CO@@H]2Cc3ccccc3O2)cc1,1,-0.0384918674826622,-0.001539674703963101,25
COC(=O)[C@H]1COc2ccc(C(C)(C)C)cc2O1,COC(=O)[C@H]1COc2ccc(C(C)(C)C)cc2O1,COC(=O)[C@@H]1COc2ccc(C(C)(C)C)cc2O1,COC(=O)[CC@H]1COc2ccc(C(C)(C)C)cc2O1,coC(=O)[C@H]1COc2ccc(C(C)(C)C)cc2O1,COC(=O)[C@H]1COc2ccc(C(C)(C)C)cc3O1,1,-0.006817888002842665,-0.00021993186965119094,31
CC(C)(C)OC(=O)C(=O)N[C@@H](CC1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[C@@H](CC1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[C@H](CC1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[CC@@H](CC1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[C]@@H](CC1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[CH](CC1CC1)C(=O)OCc1ccccc1,1,-0.04499948397278786,-0.001097548403777182,41
COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@](Cc1ccccc1)NC(C)=O,1,-0.08589784055948257,-0.0033037629909813404,26
CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[CC@@H](C)c1ccccc1,COc1ccccc1[C@H](C)NC(C)=O,CC(=O)N[C@@H](C)/c1ccccc1,1,-0.10946047306060791,-0.005212403368204832,21
CC(C)C[C@H](C#N)CC(=O)[O-],CC(C)C[C@H](C#N)CC(=O)[O-],CC(C)C[C@@H](C#N)CC(=O)[O-],CC(C)C[C@H](C#N)CC(=O)[O-].C,CC(C)C[C@H](C#N)CC(=O)[O+],CC(C)C[C@@H](C#N)CC(=O)[O-].C,1,-0.05455341935157776,-0.002273059217259288,24
C[C@H](Cc1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,C[CC@H](Cc1ccccc1)c1ccccc1,C[C=Cc1ccccc1)[C@H](C)Cc1ccccc1,C[C[C@H](Cc1ccccc1)c1ccccc1,1,-0.030395573005080223,-0.0013816169230267406,22
CCOC(=O)C[C@H]1Nc2ccccc2OC1=O,CCOC(=O)C[C@H]1Nc2ccccc2OC1=O,CCOC(=O)C[C@@H]1Nc2ccccc2OC1=O,CCOC(=O)C[C[C@H]1Nc2ccccc2OC1=O,CCOC(=O)C[C]@H]1Nc2ccccc2OC1=O,CCOC(=O)C[CC@H]1Nc2ccccc2OC1=O,1,-0.19035908579826355,-0.007050336338579655,27
CCOC(=O)C[C@H](C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,CCOC(=O)C[C@@H](C)c1ccccc1,CCOC(=O)C[CC@H](C)c1ccccc1,CC[C@@H](C)c1ccc(OC)cc1,CCOC(=O)C[CC@@H](C)c1ccccc1,1,-0.1477200984954834,-0.006422612816095352,23
COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1[C@@H](NC(C)=O)CC2,COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1[C@H](NC(C)=O)CC2,COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1[C@@H](NC(C)=O)CC2,COc1cc2c(c(OC)c1OC(-c1ccc(O)cc1[C@H](NC(C)=O)CC2,COc1cc2c(c(OC)c1OC(-c1ccc(O)cc1[C@@H](NC(C)=O)CC2,COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1[C[C@H](NC(C)=O)CC2,2,-1.4333469867706299,-0.03583367541432381,40
CC(C)[C@H](C)c1ccccc1,CC(C)[C@H](C)c1ccccc1,CC(C)[C@@H](C)c1ccccc1,CC2C(C)[C@H](C)c1ccccc1,C[C@@H](c1ccccc1)C(C)C,CC[C@H](C)c1ccccc1,1,-0.06757260859012604,-0.0037540337070822716,18
COc1cccc2c1C[C@H](NC(C)=O)CC2,COc1cccc2c1C[C@@H](NC(C)=O)CC2,COc1cccc2c1C[C@H](NC(C)=O)CC2,COc1cccc2c1C[CC@@H](NC(C)=O)CC2,COc1cccc3c1C[C@@H](NC(C)=O)CC2,COc1cccc2c1C[CC@H](NC(C)=O)CC2,2,-1.1927403211593628,-0.04770961403846741,25
COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[CO[C@@H](Cc1ccccc1)NC(C)=O,1,-0.47149935364723206,-0.01813459023833275,26
CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[Cc1ccccc1.CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[Cc1ccccc1.CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[C@H](C)/c1ccccc1,1,-0.10185400396585464,-0.004850190598517656,21
C[C@@H](c1ccccc1)P(=O)(O)O,C[C@@H](c1ccccc1)P(=O)(O)O,C[C@H](c1ccccc1)P(=O)(O)O,C[C@@H](c1ccccc1)CP(=O)(O)O,COP(=O)(O)O)c1ccccc1,C[CH](c1ccccc1)P(=O)(O)O,1,-0.128592848777771,-0.005590993445366621,23
CC[C@@H](CC(=O)OC)NC(C)=O,CC[C@@H](CC(=O)OC)NC(C)=O,CC[C@H](CC(=O)OC)NC(C)=O,CC[CC@@H](CC(=O)OC)NC(C)=O,CC[C[C@@H](CC(=O)OC)NC(C)=O,CC[C#C@@H](CC(=O)OC)NC(C)=O,1,-0.05768168717622757,-0.0027467471081763506,21
CCCC[C@@H]1CCC(=O)C1,CCCC[C@@H]1CCC(=O)C1,CCCC[C@H]1CCC(=O)C1,CCCC[C@@H]1CCCC(=O)C1,CC1CCCC[C@@H]1CCC(=O)C1,CCCC[C@H]1CCCC(=O)C1,1,-0.0803690105676651,-0.004464944824576378,18
C[C@H](CC(=O)c1ccccc1)S(=O)(=O)c1ccccc1,C[C@H](CC(=O)c1ccccc1)S(=O)(=O)c1ccccc1,C[C@@H](CC(=O)c1ccccc1)S(=O)(=O)c1ccccc1,C[C@H](CC(=O)c1ccccc1)N(=O)(=O)c1ccccc1,C[C@H](CC(=O)c1ccccc1)P(=O)(=O)c1ccccc1,C[C@@H](CC(=O)c1ccccc1)N(=O)(=O)c1ccccc1,1,-0.13723894953727722,-0.004036439582705498,34
C[C@@H](Cc1ccccc1)C(=O)O,C[C@@H](Cc1ccccc1)C(=O)O,C[C@H](Cc1ccccc1)C(=O)O,C[CC@@H](Cc1ccccc1)C(=O)O,C[CC@H](Cc1ccccc1)C(=O)O,Cc1ccccc1C[C@@H](C)C(=O)O,1,-0.3321864604949951,-0.01509938482195139,22
COCOC[C@@H](NC(C)=O)c1ccccc1,COCOC[C@@H](NC(C)=O)c1ccccc1,COCOC[C@H](NC(C)=O)c1ccccc1,CCOC[C@@H](NC(C)=O)c1ccccc1,COCOC[C[C@@H](NC(C)=O)c1ccccc1,COCOC[C=C([C@@H](NC(C)=O)c1ccccc1,1,-0.1575692594051361,-0.006850837264209986,23
CC[C@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,CC[C[C@H](C)c1ccc(OC)cc1,CC[CC@H](C)c1ccc(OC)cc1,CC[C=C@H](C)c1ccc(OC)cc1,1,-0.07411687821149826,-0.0039008883759379387,19
COC(=O)C[C@H](NC(C)=O)c1ccccc1,COC(=O)C[C@H](NC(C)=O)c1ccccc1,COC(=O)C[C@@H](NC(C)=O)c1ccccc1,COC(=O)C[C@](NC(C)=O)c1ccccc1,CO=O)C[C@H](NC(C)=O)c1ccccc1,COOCC[C@@H](NC(C)=O)c1ccccc1,1,-0.13761192560195923,-0.005096737761050463,27
C[C@@H](C[N+](=O)[O-])c1ccccc1,C[C@@H](C[N+](=O)[O-])c1ccccc1,C[C@H](C[N+](=O)[O-])c1ccccc1,C[CC@@H](C[N+](=O)[O-])c1ccccc1,C[C[C@@H](C[N+](=O)[O-])c1ccccc1,C[CC@H](C[N+](=O)[O-])c1ccccc1,1,-0.03519398346543312,-0.0014077593805268407,25
CCOC(=O)[C@@H](C)Cc1ccccc1,CCOC(=O)[C@H](C)Cc1ccccc1,CCOC(=O)[C@@H](C)Cc1ccccc1,CCOC(=O)[C@](C)Cc1ccccc1,CCOC(=O)[C]C)Cc1ccccc1,CCOC(=O)[C](C)Cc1ccccc1,2,-0.9862110614776611,-0.04482777416706085,22
CC(C)=CCC[C@@H](C)CCO,CC(C)=CCC[C@@H](C)CCO,CC(C)=CCC[C@H](C)CCO,CC(C)CCC[C@@H](C)CCO,CC(C)CCCC[C@@H](C)CCO,CC(C)CCC[C@H](C)CCO,1,-0.03794712573289871,-0.0021081736776977777,18
C[C@H](Cc1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,CC[C@@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,F[C@H](Cc1ccccc1)c1ccccc1,1,-0.14883142709732056,-0.006765064783394337,22
CC1(C)OB([C@@H](CCCc2ccccc2)N2CCOC2=O)OC1(C)C,CC1(C)OB([C@@H](CCc2ccccc2)N2CCOC2=O)OC1(C)C,CC1(C)OB([C@H](CCc2ccccc2)N2CCOC2=O)OC1(C)C,CC1(C)OB([C@@H](CCCCc2ccccc2)N2CCOC2=O)OC1(C)C,CC1(C)OB([C@H](CCCCc2ccccc2)N2CCOC2=O)OC1(C)C,CC1(C)OB([C@@H](CC2ccccc2)N2CCOC2=O)OC1(C)C,0,-15.693503379821777,-0.4241487383842468,37
CC[C@H](C)C(=O)O,CC[C@H](C)C(=O)O,CC[C@@H](C)C(=O)O,CC[CC@H](C)C(=O)O,CC[CC@@H](C)C(=O)O,CC[CH](C)C(=O)O,1,-0.05687651038169861,-0.003554781898856163,16
COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[CC@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C]@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C=C/c1ccccc1)NC(C)=O,1,-0.05677717551589012,-0.002183737466111779,26
CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[C@@H](C)c1ccccc1,CC(=O)N[C@H](C)c1ccccc1,CC(=O)N[CC@@H](C)c1ccccc1,CC(=O)N[C@@H](C)/c1ccccc1,CC[C@@H](NC(C)=O)c1ccccc1,1,-0.058974653482437134,-0.00280831684358418,21
CCOC(=O)C[C@@H](C)Oc1ccccc1Br,CCOC(=O)C[C@@H](C)Oc1ccccc1Br,CCOC(=O)C[C@H](C)Oc1ccccc1Br,COC(=O)C[C@@H](C)Oc1ccccc1Br,COC(=O)C[C@H](C)Oc1ccccc1Br,OCCOC(=O)C[C@@H](C)Oc1ccccc1Br,1,-0.291935533285141,-0.011677421629428864,25
CCOC(=O)[C@H]1CCCC[C@H]1NC(=O)c1ccc(OC(F)F)cc1,CCOC(=O)[C@H]1CCCC[C@H]1NC(=O)c1ccc(OC(F)F)cc1,CCOC(=O)[C@@H]1CCCC[C@@H]1NC(=O)c1ccc(OC(F)F)cc1,CCOC(=O)[C@H]1CCCC[C@@H]1NC(=O)c1ccc(OC(F)F)cc1,CCOC(=O)[C@@H]1CCCC[C@H]1NC(=O)c1ccc(OC(F)F)cc1,CCOC(=O)[C@H]1CCCC[C@H]1NC(=O)cc1OC(F)F)cc1,1,-0.15202869474887848,-0.0038007174152880907,40
COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,COC(=O)[C=O)[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C[C@H](Cc1ccccc1)NC(C)=O,COC(=O)[C[C@@H](Cc1ccccc1)NC(C)=O,1,-0.6620360612869263,-0.02546292543411255,26
CCOC(=O)C[C@@H](Sc1ccc(F)cc1)c1ccccc1,CCOC(=O)C[C@H](Sc1ccc(F)cc1)c1ccccc1,CCOC(=O)C[C@@H](Sc1ccc(F)cc1)c1ccccc1,CCOC(=O)C[C@H](B1ccc(F)cc1)c1ccccc1,CCOC(=O)C[C[C@H](Sc1ccc(F)cc1)c1ccccc1,CCOC(=O)C[C@@H](B1ccc(F)cc1)c1ccccc1,2,-1.7655528783798218,-0.056953318417072296,31
Cc1ccccc1C[C@H](C)C(=O)O,Cc1ccccc1C[C@H](C)C(=O)O,Cc1ccccc1C[C@@H](C)C(=O)O,CCOC(=O)[C@@H](C)Cc1ccccc1C,CCc1ccccc1C[C@H](C)C(=O)O,CCOC(=O)C[C@@H](C)C(=O)O,1,-0.019382182508707047,-0.0008427035645581782,23
CC(=O)N[C@@H](C)CC(=O)c1ccccc1,CC(=O)N[C@@H](C)CC(=O)c1ccccc1,CC(=O)N[C@H](C)CC(=O)c1ccccc1,CC(=O)N[C/C(C)CC(=O)c1ccccc1,CC(=O)N[CH](C)CC(=O)c1ccccc1,CC(=O)N[C(C)CC(=O)c1ccccc1,1,-0.03248968720436096,-0.0012496033450588584,26
CC(=O)N[C@@H](C)C(=O)O,CC(=O)N[C@@H](C)C(=O)O,CC(=O)N[C@H](C)C(=O)O,CC[C@@H](NC(C)=O)C(=O)O,CC(=O)N[CC@@H](C)C(=O)O,CC(=O)N[C@@H](C)/C(=O)O,1,-0.1633775383234024,-0.007779882755130529,21
CC(C)(C)OC(=O)NC1CCN(C(=O)C[C@@H](Cc2ccccc2)C(=O)O)CC1,CC(C)(C)OC(=O)NC1CCN(C(=O)C[C@@H](Cc2ccccc2)C(=O)O)CC1,CC(C)(C)OC(=O)NC1CCN(C(=O)C[C@H](Cc2ccccc2)C(=O)O)CC1,CC(C)(C)OC(=O)N1CCN(C(=O)C[C@H](Cc2ccccc2)C(=O)O)CC1,CC(C)(C)OC(=O)N1CCN(C(=O)C[C@@H](Cc2ccccc2)C(=O)O)CC1,CC(C)(C)OC(=O)n1CCN(C(=O)C[C@@H](Cc2ccccc2)C(=O)O)CC1,1,-0.6163486242294312,-0.013398882932960987,46
